Index,X,Y,Distance_to_Next
58,0.149773072829703,0.17305077257538,0.101922161708391
59,0.246220507764519,0.206005580142801,0.00266562997596656
60,0.243672279704242,0.206787959156827,0.0976053986710816
61,0.151309733817925,0.17522890392479,0.0954107614895988
62,0.24110077521209,0.207490061581893,0.169801604339178
63,0.0807741853054722,0.151561809284203,0.0766131513931944
64,0.152913928107864,0.17735778716451,0.0909516730096731
65,0.238508522560096,0.208111197118797,0.00266562997572842
66,0.235898070419353,0.208650755075269,0.086403161949993
67,0.154584078474272,0.179435329202761,0.0840967671501568
68,0.233271985354349,0.209108204963968,0.0817697003503181
69,0.156318542846293,0.181459487425172,0.0794225335713348
70,0.230632849300946,0.209483097025895,0.00266562997586221
71,0.227983257024789,0.209775062671724,0.0746702127216197
72,0.158115615919542,0.183428271704315,0.0722662268292315
73,0.225325813573363,0.209983814844463,0.155795673462276
74,0.0799048847325139,0.154081710012633,0.0859537836541219
75,0.159973530833668,0.185339746355112,0.0674055586071737
76,0.222663131712579,0.210109148301626,0.002665629976216
77,0.219997829358363,0.210150939816458,0.0624786180584915
78,0.16189046090858,0.187192032038865,0.0599918070300766
79,0.217332527004601,0.210109148300262,0.0574902492911712
80,0.163864521442974,0.188983307611124,0.054974559755486
81,0.214669845143817,0.20998381484219,0.0524453568093474
82,0.165893771563788,0.190711811911115,0.0499032621615265
83,0.212012401692391,0.209775062668086,0.0473489006896282
84,0.167976216137049,0.192375845494553,0.0447829002866899
85,0.209362809416689,0.209483097021121,0.00266562997572734
86,0.206723673363285,0.209108204957829,0.0396185084078019
87,0.17010980772875,0.193973772303934,0.0370213864020524
88,0.204097588298737,0.208650755067993,0.034415164092887
89,0.1722924486171,0.195504021276975,0.0318004821206365
90,0.201487136157994,0.208111197110384,0.0291779832062664
91,0.174521992856626,0.196965087891385,0.103750554966673
92,0.0789570076435666,0.156573117685411,0.130298231918758
93,0.198894883506,0.207490061572116,0.023912114880922
94,0.176796248386381,0.198355535644168,0.0212700398842249
95,0.196323379014302,0.206787959146141,0.0186227364547819
96,0.179112979185902,0.199673997464288,0.0159708553323497
97,0.193775150954934,0.20600558013075,0.0133150483807597
98,0.181469907473456,0.200919177055539,0.0106559684291802
99,0.191252704713861,0.205143693751779,0.00799426911203503
100,0.183864715946129,0.202089850173024,0.00533060470744085
101,0.188758520330794,0.204203147405224,0.0026656299757576
102,0.186295050056742,0.203184865825051,0.117012810468905
103,0.0779314859801161,0.159033582780921,0.00266562997556553
104,0.0768293280225407,0.161460686199234,0.00266562997586718
105,0.075651617398762,0.163852041642258,0.00266562997575408
106,0.0743995120201362,0.166205297958186,0.00266562997579565
107,0.0730742429409474,0.168518141453887,0.00266562997584194
108,0.0716771131501446,0.17078829817001,0.00266562997584324
109,0.0702094962884985,0.173013536115832,0.00266562997560459
110,0.0686728352993669,0.175191667464333,0.00266562997586844
111,0.0670686410085182,0.177320550703371,0.00266562997597795
112,0.0653984906407459,0.179398092740939,0.00266562997573963
113,0.0636640262678156,0.181422250962669,0.00266562997583713
114,0.0618669531936575,0.183391035240902,0.00266562997563091
115,0.0600090382790768,0.185302509890789,0.00266562997569153
116,0.0580921082032546,0.187154795573861,0.00266562997596095
117,0.056118047667951,0.188946071144983,0.00266562997556061
118,0.0540887975466831,0.190674575444064,0.00266562997587348
119,0.0520063529725121,0.192338609026592,0.00266562997569988
120,0.0498727613803567,0.193936535835064,0.00266562997572436
121,0.0476901204910973,0.195466784806968,0.00266562997603697
122,0.0454605762506617,0.196927851420469,0.00266562997570563
123,0.0431863207204515,0.198318299172342,0.00266562997564805
124,0.0408695899204758,0.199636760991098,0.00266562997603975
125,0.0385126616320122,0.200881940581439,0.00266562997557018
126,0.0361178531593396,0.202052613698015,0.0026656299759773
127,0.0336875190478167,0.203147629348678,0.00266562997582964
128,0.0312240487733106,0.204165910927941,0.00266562997561273
129,0.0287298643897884,0.205106457273359,0.00266562997570942
130,0.0262074181487151,0.205968343651193,0.00266562997596712
131,0.0236591900884378,0.20675072266522,0.00266562997590524
132,0.0210876855962852,0.207452825090286,0.00266562997562886
133,0.0184954329442917,0.208073960627189,0.00266562997572872
134,0.0158849808035484,0.208613518583661,0.00266562997606664
135,0.0132588957385451,0.209070968472361,0.00266562997553488
136,0.0106197596851416,0.209445860534288,0.0026656299758621
137,0.00797016740898471,0.209737826180117,0.00266562997566239
138,0.00531272395755877,0.209946578352856,0.00266562997567767
139,0.002650042096775,0.210071911810019,0.00266562997621669
140,-1.5260257441696e-05,0.210113703324851,0.0026656299757834
141,-0.00268056261120364,0.210071911808654,0.00266562997572042
142,-0.00534324447198742,0.209946578350582,0.0026656299757692
143,-0.00800068792341335,0.209737826176479,0.00266562997553463
144,-0.0106502801991155,0.209445860529513,0.00266562997572671
145,-0.013289416252519,0.209070968466222,0.00266562997581371
146,-0.0159155013170675,0.208613518576385,0.00266562997595887
147,-0.0185259534578108,0.208073960618776,0.0026656299759467
148,-0.0211182061098043,0.207452825080509,0.00266562997570628
149,-0.0236897106015022,0.206750722654533,0.00266562997549802
150,-0.02623793866087,0.205968343639142,0.00266562997607673
151,-0.0287603849019433,0.205106457260172,0.00266562997558882
152,-0.0312545692850108,0.204165910913616,0.00266562997575666
153,-0.0337180395590622,0.203147629333444,0.0026656299757083
154,-0.0361483736696755,0.202052613681417,0.00266562997596982
155,-0.0385431821423481,0.200881940563931,0.00266562997566076
156,-0.0409001104299023,0.19963676097268,0.00266562997592694
157,-0.0432168412294232,0.198318299152561,0.00266562997579226
158,-0.0454910967591786,0.196927851399778,0.00266562997577513
159,-0.0477206409987048,0.195466784785367,0.00266562997563172
160,-0.0499032818870546,0.193936535812327,0.00266562997588144
161,-0.0520368734787553,0.192338609002945,0.00266562997573103
162,-0.0541193180520168,0.190674575419507,0.0026656299758039
163,-0.05614856817283,0.188946071119517,0.00266562997605146
164,-0.0581226287072241,0.187154795547258,0.00266562997551132
165,-0.0600395587821367,0.185302509863504,0.00266562997596588
166,-0.0618974736962628,0.183391035212708,0.00266562997589608
167,-0.0636945467695114,0.181422250933565,0.00266562997566565
168,-0.0654290111415321,0.179398092711153,0.00266562997565473
169,-0.0670991615079402,0.177320550672903,0.00266562997586652
170,-0.0687033557978793,0.175191667433182,0.0026656299758231
171,-0.0702400167861015,0.173013536083772,0.00266562997572235
172,-0.0717076336468381,0.170788298137495,0.0026656299759452
173,-0.0731047634367314,0.168518141420691,0.00266562997570997
174,-0.0744300325145559,0.166205297924307,0.00266562997572771
175,-0.0756821378922723,0.163852041607925,0.0026656299756726
176,-0.0768598485146867,0.161460686164446,0.00266562997581047
177,-0.0779620064713527,0.159033582745451,0.117450430040092
178,-0.186825569790017,0.20311677793552,0.00266562997581261
179,-0.189289040062249,0.20413505952024,0.00533060470761625
180,-0.184395235681222,0.202021762279173,0.00799426911211739
181,-0.191783224443498,0.205075605871343,0.0106559684292041
182,-0.182000427210824,0.20085108915714,0.0133150483805329
183,-0.194305670682752,0.205937492254861,0.0159708553321321
184,-0.179643498925543,0.199605909561569,0.0186227364550011
185,-0.19685389874121,0.2067198712748,0.0212700398845095
186,-0.177326768128296,0.198287447737357,0.0239121148811663
187,-0.199425403231544,0.20742197370555,0.0265483119914152
188,-0.175052512601269,0.196896999980254,0.104184916024071
189,-0.0789875281338936,0.156573117649486,0.133362559847095
190,-0.202017655882173,0.208043109248592,0.031800482120945
191,-0.172822968364017,0.19543593336175,0.0344151640931823
192,-0.204628108022007,0.208582667210749,0.00266562997577591
193,-0.207254193085646,0.209040117105587,0.0396185084081229
194,-0.170640327478395,0.193905684384845,0.0422058917064955
195,-0.209893329138595,0.209415009173654,0.0447829002873692
196,-0.168506735889423,0.192307757571598,0.0473489006903628
197,-0.212542921413842,0.209706974825394,0.0499032621621447
198,-0.166424291319345,0.190643723984294,0.0524453568098735
199,-0.215200364864813,0.209915727004272,0.0549745597560409
200,-0.164395041201715,0.188915219680439,0.0574902492919944
201,-0.217863046725597,0.210041060467347,0.0026656299758583
202,-0.220528349079359,0.210082851988318,0.0624786180589393
203,-0.162420980670959,0.187123944104769,0.0649500710888165
204,-0.223193651433121,0.210041060478261,0.0674055586073314
205,-0.160504050599229,0.185271658417378,0.0863951358686706
206,-0.0799354052214767,0.154081709976253,0.156238134620118
207,-0.22585633329436,0.2099157270261,0.0722662268295205
208,-0.158646135688741,0.18336018376317,0.0746702127219502
209,-0.22851377674624,0.209706974858136,0.00266562997579149
210,-0.231163369022852,0.209415009217082,0.0794225335714941
211,-0.156849062619131,0.181391399480844,0.0817697003506785
212,-0.233802505077165,0.20904011715993,0.0840967671505714
213,-0.155114598250748,0.17936724125525,0.0864031619504756
214,-0.236428590143078,0.208582667276005,0.00266562997560615
215,-0.23903904228473,0.208043109324535,0.0909516730107833
216,-0.153444447887523,0.177289699213816,0.0770613810777362
217,-0.0808047057935255,0.151561809247369,0.170251431003816
218,-0.241631294938088,0.207421973792179,0.00266562997596378
219,-0.244202799431605,0.206719871371888,0.0976053986722714
220,-0.151840253601677,0.17516081597114,0.0997760432684282
221,-0.246751027492792,0.205937492362409,0.101922161708922
222,-0.150303592617547,0.172982684619001,0.104043226452312
223,-0.249273473735684,0.205075605989123,0.00266562997571016
